scope,industry,target,comparison,block,wape_gain_pp,gain_sd,gain_min,gain_max,sse_reduction
4010,편의점,ticket,sequential,10,-0.0190484772338909,0.0204478134370792,-0.0656895639318172,0.00143567858246624,-0.00639786192130901
4020,슈퍼마켓,amt,leave_one_block_out,1,12.8128397562555,1.02712790683708,11.2340438200122,14.5817867738332,0.600694205887216
4020,슈퍼마켓,amt,leave_one_block_out,2,-0.434462775780978,0.572220501164688,-1.61351507875506,0.480640832025389,0.0172846920939397
4020,슈퍼마켓,amt,leave_one_block_out,3,-0.0141713248865286,0.300047592185506,-0.519660273429665,0.4588495275378,0.00235333724968568
4020,슈퍼마켓,amt,leave_one_block_out,4,-0.244379059774957,0.439230855432171,-1.02067210742438,0.486658415380478,-0.0558180829325941
4020,슈퍼마켓,amt,leave_one_block_out,5,-0.335755779926807,0.261971573792653,-0.728320227223647,0.060151312564008,-0.0389087030236306
4020,슈퍼마켓,amt,leave_one_block_out,6,0.714811998410759,0.511587707703418,-0.0498790464518839,1.5823587517175,0.0542840292271733
4020,슈퍼마켓,amt,leave_one_block_out,7,-0.166685737779612,0.344956168149122,-0.67005487429852,0.557097212880578,-0.00750478585298143
4020,슈퍼마켓,amt,leave_one_block_out,8,-0.649184873877179,0.553311192335603,-1.73706060722268,0.202901963280561,-0.0272113851735159
4020,슈퍼마켓,amt,leave_one_block_out,9,2.44142037207688,0.716569860803665,0.872192705089514,3.69467398407935,0.17908984920971
4020,슈퍼마켓,amt,sequential,2,4.56431493277635,0.303502683171354,3.80613564053535,4.82308054356652,0.246297513506684
4020,슈퍼마켓,amt,sequential,3,1.06990278388137,0.388373147594198,0.584846707672471,2.04732409897275,0.0793515561530543
4020,슈퍼마켓,amt,sequential,4,0.309192784561948,0.433952225535951,-0.306631706047306,1.13129152591847,-0.00496341505590246
4020,슈퍼마켓,amt,sequential,5,1.12326068878622,0.34360755013119,0.694356460275841,1.81878539278693,0.0820673875931977
4020,슈퍼마켓,amt,sequential,6,0.748803753420431,0.272934292997412,0.3441294384183,1.26291227236866,0.0422685348479548
4020,슈퍼마켓,amt,sequential,7,0.410630773319076,0.297826629373353,0.0271237378286271,1.04378396662009,0.0285296974160705
4020,슈퍼마켓,amt,sequential,8,-1.12522811651091,0.411686978059847,-1.90208494046671,-0.25309515378163,0.00645324672983401
4020,슈퍼마켓,amt,sequential,9,2.44142037207688,0.716569860803665,0.872192705089514,3.69467398407935,0.17908984920971
4020,슈퍼마켓,amt,sequential,10,-0.170039110092359,0.183975198194955,-0.460614511748542,0.0885927645027595,0.0141521566220212
4020,슈퍼마켓,cnt,leave_one_block_out,1,13.5519125052232,1.07142352528877,11.3506522809293,14.9506905095842,0.66066092499187
4020,슈퍼마켓,cnt,leave_one_block_out,2,-0.311589706877386,0.72237828473986,-1.41321950658845,0.873818850761021,-0.041053280507532
4020,슈퍼마켓,cnt,leave_one_block_out,3,-0.0289995866308337,0.23866905029763,-0.412259318249275,0.434316893100489,-0.00032957504950113
4020,슈퍼마켓,cnt,leave_one_block_out,4,-0.583112018302261,0.636071985088163,-1.52166392103876,0.328085907183354,-0.108485339396075
4020,슈퍼마켓,cnt,leave_one_block_out,5,-0.231277379505295,0.226879405577587,-0.693840625905043,0.132141192540255,-0.0269035009380099
4020,슈퍼마켓,cnt,leave_one_block_out,6,0.73142844771569,0.524984887130206,-0.268189940708019,1.37638902777896,0.0479779185033496
4020,슈퍼마켓,cnt,leave_one_block_out,7,-0.344050815784054,0.155287093603565,-0.591097696533768,-0.0711758275990793,-0.00925695453655073
4020,슈퍼마켓,cnt,leave_one_block_out,8,-0.044820196674207,0.587295175625053,-0.890409230081454,1.0444284651795,-0.0357723059166219
4020,슈퍼마켓,cnt,leave_one_block_out,9,3.73899593784295,0.724150071767721,2.79138349396138,4.84494135025929,0.315527533629373
