scenario,scope,industry,model,family,target,repeat,alpha,n,mae,wape,r2_original,bias,sse,nonpositive
main,core9,core9,M1,log_ridge_smear,ticket,8,1,251,2224.13998161996,0.110912015202123,0.295085001252311,-0.000189344940738852,2049554490.13055,0
main,core9,core9,M1,log_ridge_smear,amt,9,1,251,16468796140.2794,0.28202211738878,0.715495939704438,0.0451523585279925,1.66793929613485e+23,0
main,core9,core9,M1,log_ridge_smear,cnt,9,1,251,921478.12715099,0.290634287235991,0.709034120707123,0.0529505720669396,566990651921711,0
main,core9,core9,M1,log_ridge_smear,ticket,9,1,251,2221.97867659087,0.110804236600856,0.29582875139984,2.68859193777996e-05,2047392021.66682,0
main,core9,core9,M2,log_ridge_smear,amt,0,1,251,15623253845.4341,0.267542514489889,0.744262841840295,0.0325134211087672,1.49928987000499e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,0,1,251,870526.556434783,0.274564157080604,0.738638578953493,0.0438486201933795,509301925251450,0
main,core9,core9,M2,log_ridge_smear,ticket,0,1,251,1925.56272673033,0.0960227522479062,0.427309007256975,-0.000156070569677453,1665110542.00723,0
main,core9,core9,M2,log_ridge_smear,amt,1,1,251,15562044404.9341,0.266494325182854,0.73841320361763,0.02579839404054,1.53358407814255e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,1,1,251,858854.117419856,0.270882668726781,0.735812552899989,0.0341494457274335,514808860835507,0
main,core9,core9,M2,log_ridge_smear,ticket,1,1,251,1956.4335735245,0.0975622002400438,0.405899122002079,-0.000775905897315073,1727360212.58497,0
main,core9,core9,M2,log_ridge_smear,amt,2,1,251,15067014929.9147,0.258017126271308,0.748182267392578,0.0161777462840243,1.47631176596621e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,2,1,251,839998.880127668,0.264935725126477,0.749053208488546,0.024663834238093,489007457721605,0
main,core9,core9,M2,log_ridge_smear,ticket,2,1,251,1960.13219266677,0.0977466406556312,0.417659039715366,-0.00113325441928825,1693168016.08517,0
main,core9,core9,M2,log_ridge_smear,amt,3,1,251,15757839919.9279,0.269847251847525,0.733082571965232,0.0266646053923705,1.56483554779475e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,3,1,251,857821.450997153,0.270556965640759,0.727011715481344,0.035483834669328,531958612406314,0
main,core9,core9,M2,log_ridge_smear,ticket,3,1,251,1922.81713444679,0.0958858367769348,0.434739614039057,-0.000720225428777867,1643505903.82863,0
main,core9,core9,M2,log_ridge_smear,amt,4,1,251,15095579350.1036,0.258506281531659,0.751345329928878,0.0203726820733457,1.4577679311438e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,4,1,251,839839.953328049,0.264885599599057,0.742716387941716,0.028650045238043,501355702889352,0
main,core9,core9,M2,log_ridge_smear,ticket,4,1,251,1927.14192395213,0.0961015026627717,0.428170320202938,-0.000748994442515468,1662606257.35029,0
main,core9,core9,M2,log_ridge_smear,amt,5,1,251,15264936325.8033,0.261406457869659,0.751337918843333,0.0177327187167614,1.45781137952479e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,5,1,251,833366.444687153,0.26284385437003,0.751062149525028,0.026738819871551,485092734831361,0
main,core9,core9,M2,log_ridge_smear,ticket,5,1,251,1960.7301817941,0.0977764608017234,0.417181464500114,-0.000815341051035667,1694556575.59736,0
main,core9,core9,M2,log_ridge_smear,amt,6,1,251,15415290566.3827,0.263981219310957,0.738054211562473,0.0285391840061455,1.53568871227387e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,6,1,251,867247.585775643,0.27352996942893,0.717009739723156,0.0373078319246445,551448962166302,0
main,core9,core9,M2,log_ridge_smear,ticket,6,1,251,1968.43247345813,0.0981605538431646,0.41154772311788,0.00183081082778608,1710936791.60455,0
main,core9,core9,M2,log_ridge_smear,amt,7,1,251,15319155083.1272,0.262334934281197,0.742677115750473,0.0229210287027788,1.50858638006314e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,7,1,251,852059.239679476,0.268739563653808,0.734039788807736,0.0294202090418676,518263357530489,0
main,core9,core9,M2,log_ridge_smear,ticket,7,1,251,1945.68675915624,0.0970262848532259,0.41503152291988,0.00158896116538489,1700807573.84128,0
main,core9,core9,M2,log_ridge_smear,amt,8,1,251,15434548290.3134,0.264311000797883,0.74420195638202,0.0187985709086428,1.49964681833225e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,8,1,251,853428.966615754,0.269171575657244,0.739414878810171,0.028619761200786,507789188559114,0
main,core9,core9,M2,log_ridge_smear,ticket,8,1,251,1939.76345629292,0.0967309053075805,0.431869589365056,-0.000752089887214753,1651850558.10302,0
main,core9,core9,M2,log_ridge_smear,amt,9,1,251,15282088685.0454,0.261700185755442,0.750906952349893,0.0254427706661548,1.46033797246333e+23,0
main,core9,core9,M2,log_ridge_smear,cnt,9,1,251,843366.63330285,0.26599791479199,0.747034363126488,0.0338407286527787,492941480675581,0
main,core9,core9,M2,log_ridge_smear,ticket,9,1,251,1960.00207941831,0.0977401522499055,0.408550946637276,-0.000106049243271212,1719649979.2976,0
main,core9,core9,M3,log_ridge_smear,amt,0,1,251,11833028619.9229,0.202636292178675,0.853163771502679,0.0227516341617605,8.60845062641582e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,0,1,251,666504.505368621,0.210215583148232,0.845801341652156,0.0314599271379237,300479210945877,0
main,core9,core9,M3,log_ridge_smear,ticket,0,1,251,1859.43763454966,0.0927252676966676,0.46161558747283,0.000768439540329775,1565363472.29337,0
main,core9,core9,M3,log_ridge_smear,amt,1,1,251,12526852061.6852,0.214517765145676,0.831135853603043,0.0262154995895237,9.89986382588531e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,1,1,251,691367.850687542,0.218057484580454,0.830450516185432,0.0324039065199042,330392596529323,0
main,core9,core9,M3,log_ridge_smear,ticket,1,1,251,1905.83719142181,0.0950390916464655,0.436203286374982,-0.000806183990825654,1639250247.17002,0
main,core9,core9,M3,log_ridge_smear,amt,2,1,251,12000582652.3017,0.205505593770971,0.848548487132634,0.0160288713329523,8.87902722752439e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,2,1,251,669269.151776979,0.211087552883246,0.842817872508797,0.0230666473007806,306292948002238,0
main,core9,core9,M3,log_ridge_smear,ticket,2,1,251,1905.11088169568,0.0950028724893752,0.438623331632767,-0.000306685016808795,1632213917.06891,0
main,core9,core9,M3,log_ridge_smear,amt,3,1,251,12338052355.7706,0.21128463915572,0.842285751116286,0.018935810163094,9.24618766425539e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,3,1,251,670845.560539212,0.211584752353862,0.843061969288824,0.0260189550653968,305817288819189,0
main,core9,core9,M3,log_ridge_smear,ticket,3,1,251,1866.21136685673,0.0930630559234993,0.464077600108367,-0.00109944140681601,1558205121.20014,0
main,core9,core9,M3,log_ridge_smear,amt,4,1,251,11890586864.1808,0.20362195608395,0.850194132822464,0.0181592427693732,8.78254926827379e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,4,1,251,656348.740931526,0.207012454097695,0.845686610418678,0.0236367782542158,300702781960539,0
main,core9,core9,M3,log_ridge_smear,ticket,4,1,251,1873.8203939076,0.0934424981038087,0.463844563520435,-0.000560505573372542,1558882679.75118,0
main,core9,core9,M3,log_ridge_smear,amt,5,1,251,12103097832.2633,0.20726112877614,0.839509898317904,0.0137622508242382,9.40892537555188e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,5,1,251,678297.608519607,0.213935128981821,0.836280605249746,0.0221001748015891,319031793649719,0
main,core9,core9,M3,log_ridge_smear,ticket,5,1,251,1908.76253949928,0.0951849710664308,0.444902668456966,-0.000668113661882011,1613956619.37211,0
main,core9,core9,M3,log_ridge_smear,amt,6,1,251,11978309245.824,0.205124169822141,0.845530049720369,0.0222231853636173,9.05598675378245e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,6,1,251,674073.216657719,0.212602755394635,0.841295689032451,0.0277929667861568,309259150787579,0
main,core9,core9,M3,log_ridge_smear,ticket,6,1,251,1914.100300545,0.0954511511806057,0.441080937844897,0.00123292194772984,1625068377.74007,0
main,core9,core9,M3,log_ridge_smear,amt,7,1,251,12094957296.2506,0.207121725070889,0.842957078841514,0.0225356078789292,9.20683026835985e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,7,1,251,673299.364915877,0.212358682483092,0.834969956853775,0.0281784988077877,321585788607059,0
main,core9,core9,M3,log_ridge_smear,ticket,7,1,251,1896.45119887377,0.0945710368671902,0.444797170439503,0.00154148896786917,1614263356.97277,0
main,core9,core9,M3,log_ridge_smear,amt,8,1,251,12138716751.2288,0.207871089750834,0.844613672200413,0.0135330683680545,9.10971048883359e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,8,1,251,671268.28459275,0.211718079559769,0.84258768337641,0.0203774555161768,306741506048131,0
main,core9,core9,M3,log_ridge_smear,ticket,8,1,251,1898.23993181454,0.0946602362776404,0.455902659204827,-0.000208362076788913,1581973925.75837,0
main,core9,core9,M3,log_ridge_smear,amt,9,1,251,11974928076.2733,0.205066268528821,0.848173425358538,0.0187641778195178,8.90101567545174e+22,0
main,core9,core9,M3,log_ridge_smear,cnt,9,1,251,652360.465649534,0.205754551701828,0.847978235824865,0.0253332296786079,296237206181785,0
main,core9,core9,M3,log_ridge_smear,ticket,9,1,251,1905.7052715392,0.0950325131486434,0.441373448578614,0.000348154312889903,1624217896.91789,0
main,core9,core9,M4,log_ridge_smear,amt,0,1,251,10253258188.3183,0.175583300671928,0.884144761379333,0.0202125805166631,6.79215280645699e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,0,1,251,634246.009358642,0.200041250498414,0.853677215952321,0.0285412709334575,285131888728041,0
main,core9,core9,M4,log_ridge_smear,ticket,0,1,251,1753.63206990263,0.0874490222752562,0.511784292034742,0.000921994053019752,1419496958.05893,0
main,core9,core9,M4,log_ridge_smear,amt,1,1,251,10683054117.8772,0.182943398949108,0.869318604358916,0.0173755376642693,7.66135410640779e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,1,1,251,645624.290595722,0.203629961461672,0.85154605595789,0.023293833219258,289284773587010,0
main,core9,core9,M4,log_ridge_smear,ticket,1,1,251,1720.78746668768,0.0858111482380154,0.510401375221643,-0.000714472314650405,1423517816.41604,0
main,core9,core9,M4,log_ridge_smear,amt,2,1,251,10401150905.9462,0.178115909431946,0.877994938751814,0.0137484477836742,7.15269355986631e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,2,1,251,638331.340366327,0.201329764279216,0.852468221912247,0.0193866025763709,287487794927823,0
main,core9,core9,M4,log_ridge_smear,ticket,2,1,251,1763.46218395703,0.0879392242267743,0.498142255748939,0.00115700278114309,1459161452.03872,0
main,core9,core9,M4,log_ridge_smear,amt,3,1,251,10658632970.6653,0.182525195724834,0.868122111834985,0.0148122048178703,7.73149992071087e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,3,1,251,630508.845156682,0.198862548560606,0.85456242771906,0.0220853467520235,283406920845442,0
main,core9,core9,M4,log_ridge_smear,ticket,3,1,251,1720.76997966052,0.0858102762059318,0.519933424986451,-0.000725435575388131,1395803190.63801,0
main,core9,core9,M4,log_ridge_smear,amt,4,1,251,10461857473.0577,0.179155487215916,0.871351303882578,0.0180956629602901,7.54218465029434e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,4,1,251,640004.267907939,0.20185740578185,0.844830847267377,0.0230727093332064,302370364799551,0
main,core9,core9,M4,log_ridge_smear,ticket,4,1,251,1733.36995634734,0.0864386039269315,0.51569574876334,1.0500634651753e-05,1408124319.20844,0
main,core9,core9,M4,log_ridge_smear,amt,5,1,251,10349053053.9009,0.177223752748478,0.875842400219125,0.0117454266995992,7.27888872212119e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,5,1,251,640394.65951915,0.201980535332432,0.854325336778776,0.0161321853455444,283868928099086,0
main,core9,core9,M4,log_ridge_smear,ticket,5,1,251,1778.8942766185,0.0887087821278122,0.502110221219443,0.00119545097443394,1447624512.88832,0
main,core9,core9,M4,log_ridge_smear,amt,6,1,251,10579886619.5528,0.181176693230286,0.871865313044778,0.0169943024295392,7.51205024450357e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,6,1,251,639856.6367857,0.201810842912128,0.848430775808191,0.0210277497034377,295355364156905,0
main,core9,core9,M4,log_ridge_smear,ticket,6,1,251,1743.10996654385,0.0869243126358756,0.514256001330545,0.00168773219379412,1412310413.73159,0
main,core9,core9,M4,log_ridge_smear,amt,7,1,251,10181349613.8047,0.174351892603604,0.878908279456138,0.0181829767520591,7.0991478617867e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,7,1,251,630968.442975284,0.199007505755453,0.854178638702557,0.0219273964017321,284154791300894,0
main,core9,core9,M4,log_ridge_smear,ticket,7,1,251,1699.40467300151,0.0847448445170344,0.525464279192226,0.00205744396031716,1379722121.15894,0
main,core9,core9,M4,log_ridge_smear,amt,8,1,251,10263304131.3721,0.175755333776661,0.87890643953747,0.0157553524803644,7.09925572923314e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,8,1,251,616802.27856704,0.194539496180026,0.861979979638156,0.0212196859709779,268952708521673,0
main,core9,core9,M4,log_ridge_smear,ticket,8,1,251,1717.17458803171,0.0856309834751293,0.516132578000315,0.000354739030484365,1406854229.44492,0
main,core9,core9,M4,log_ridge_smear,amt,9,1,251,10287476745.3389,0.176169280959907,0.880296526455022,0.0158836938933539,7.01776021059557e+22,0
main,core9,core9,M4,log_ridge_smear,cnt,9,1,251,618661.597304822,0.195125925483313,0.853570821500278,0.0226184762670083,285339214273811,0
main,core9,core9,M4,log_ridge_smear,ticket,9,1,251,1735.28230777354,0.0865339678663449,0.515477943081733,0.000133546338810407,1408757593.59402,0
main,core9,core9,M5,log_ridge_smear,amt,0,1,251,9150532023.56534,0.156699517957356,0.90345330518852,0.0136845633473774,5.66016618605422e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,0,1,251,545910.639796041,0.172180266700643,0.891616687582479,0.0173431052388545,211201138478470,0
main,core9,core9,M5,log_ridge_smear,ticket,0,1,251,1704.79831531033,0.0850138112829279,0.523004670566348,0.00168393563632865,1386873482.54589,0
main,core9,core9,M5,log_ridge_smear,amt,1,1,251,9435695498.268,0.161582838283417,0.893048779603054,0.0115981240628261,6.27014402129532e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,1,1,251,534677.567293903,0.168637354585927,0.893276115450568,0.01373475830075,207967494413291,0
main,core9,core9,M5,log_ridge_smear,ticket,1,1,251,1650.62836119338,0.0823124980453761,0.528755374611521,-0.000978276380086109,1370153195.25149,0
main,core9,core9,M5,log_ridge_smear,amt,2,1,251,9320005371.2507,0.159601687123096,0.898509178484381,0.00711621148198452,5.95002156479068e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,2,1,251,542777.575306269,0.171192097868394,0.889535415700687,0.00816284450622551,215256808868247,0
main,core9,core9,M5,log_ridge_smear,ticket,2,1,251,1698.42248035913,0.0846958651514441,0.514740980748595,0.00132965844072689,1410900326.35133,0
main,core9,core9,M5,log_ridge_smear,amt,3,1,251,9575975351.52641,0.163985079522299,0.891503741180098,0.00643483945616608,6.36072375843542e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,3,1,251,533916.708378082,0.168397379612923,0.893356557663349,0.0097418910582225,207810740697777,0
main,core9,core9,M5,log_ridge_smear,ticket,3,1,251,1662.18037193688,0.0828885664591391,0.539852973804235,-0.00124524741056398,1337886703.12761,0
main,core9,core9,M5,log_ridge_smear,amt,4,1,251,9234473057.19737,0.158136977492288,0.896063954199455,0.0123416046734841,6.09337578154436e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,4,1,251,554246.321461331,0.174809341475221,0.88556401781446,0.0142902767903453,222995673239646,0
main,core9,core9,M5,log_ridge_smear,ticket,4,1,251,1653.62353276836,0.0824618593796457,0.54391817003426,-8.78881880923908e-05,1326067063.59474,0
main,core9,core9,M5,log_ridge_smear,amt,5,1,251,9301954588.62321,0.159292574065058,0.89631500712122,0.00434747406274588,6.07865750184082e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,5,1,251,540160.606082777,0.170366705531259,0.891422081659899,0.00504312248649169,211580357303645,0
main,core9,core9,M5,log_ridge_smear,ticket,5,1,251,1683.83824161328,0.0839685874967741,0.529163403154007,0.000853637714096528,1368966844.08456,0
main,core9,core9,M5,log_ridge_smear,amt,6,1,251,9237853338.28979,0.158194863571084,0.897297732333383,0.00792761766437274,6.02104405347858e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,6,1,251,537171.914495182,0.169424071925821,0.88887620921731,0.00836738316984744,216541371562228,0
main,core9,core9,M5,log_ridge_smear,ticket,6,1,251,1672.85421755926,0.083420843086383,0.533768242021519,0.00214536250617204,1355578182.7651,0
main,core9,core9,M5,log_ridge_smear,amt,7,1,251,9149992222.66538,0.156690274064148,0.899523532170252,0.0151761848274818,5.8905538590895e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,7,1,251,532684.593606755,0.168008770499145,0.891897790635691,0.0140821776540697,210653367022293,0
main,core9,core9,M5,log_ridge_smear,ticket,7,1,251,1650.40006556559,0.0823011135424452,0.532194581987071,0.00200690423815779,1360153630.86206,0
main,core9,core9,M5,log_ridge_smear,amt,8,1,251,9100159152.49663,0.155836900942928,0.902302934223272,0.00983323847875595,5.72760806846797e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,8,1,251,522211.718156909,0.164705624605615,0.90015208359588,0.0118120151036029,194568639293997,0
main,core9,core9,M5,log_ridge_smear,ticket,8,1,251,1667.62365150319,0.0831600085046024,0.529809776472731,0.000455115342034426,1367087500.70266,0
main,core9,core9,M5,log_ridge_smear,amt,9,1,251,9058620211.68587,0.155125561756884,0.902807854885412,0.00789838054239611,5.69800648693206e+22,0
main,core9,core9,M5,log_ridge_smear,cnt,9,1,251,524139.392119647,0.165313613153228,0.894589959419649,0.00985007997917992,205407272402508,0
main,core9,core9,M5,log_ridge_smear,ticket,9,1,251,1676.17375247996,0.0835863795681828,0.532804002871764,-0.000191719289455027,1358381727.4229,0
main,core9,core9,M6,log_ridge_smear,amt,0,1,251,8790827956.86842,0.150539717225163,0.908715092345664,0.014221185185504,5.35168758092708e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,0,1,251,535663.701768446,0.16894838149116,0.892658054839138,0.0182599135113349,209171878205142,0
main,core9,core9,M6,log_ridge_smear,ticket,0,1,251,1595.85535075718,0.0795811119741899,0.577471986697739,0.00214844244510839,1228508668.9999,0
main,core9,core9,M6,log_ridge_smear,amt,1,1,251,8906995778.88388,0.152529048737812,0.900592965745133,0.00663613715879473,5.8278570286015e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,1,1,251,521840.31550345,0.164588484174078,0.892520737088764,0.0104606664239768,209439462435272,0
main,core9,core9,M6,log_ridge_smear,ticket,1,1,251,1549.37627065148,0.0772633224097445,0.579949699829561,0.000714283415830217,1221304668.39897,0
main,core9,core9,M6,log_ridge_smear,amt,2,1,251,8793523541.28826,0.15058587812358,0.903489410244108,0.00192292023909825,5.65804948371465e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,2,1,251,538912.63616538,0.169973095702933,0.882137262572807,0.00720700395043836,229673219738096,0
main,core9,core9,M6,log_ridge_smear,ticket,2,1,251,1663.31990746872,0.0829453921010838,0.531546427667308,0.00181490747722851,1362038152.54018,0
main,core9,core9,M6,log_ridge_smear,amt,3,1,251,9056970465.29732,0.155097310452679,0.897344665884488,0.00507154661278096,6.01829251755627e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,3,1,251,534321.573275561,0.168525074039344,0.886670859666288,0.0101190575687427,220838825898413,0
main,core9,core9,M6,log_ridge_smear,ticket,3,1,251,1575.55433257487,0.078568753554368,0.583443096292319,0.00105494383329573,1211147548.15217,0
main,core9,core9,M6,log_ridge_smear,amt,4,1,251,8748515932.658,0.14981513926833,0.905734438236208,0.00747104883414475,5.5264320155823e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,4,1,251,549945.017203635,0.173452709711225,0.889245366366981,0.0137707556114059,215822013493637,0
main,core9,core9,M6,log_ridge_smear,ticket,4,1,251,1612.48894499128,0.0804105856007618,0.564657465726418,-0.00120511667424156,1265767145.61382,0
main,core9,core9,M6,log_ridge_smear,amt,5,1,251,9113702612.52886,0.156068827748174,0.89909496783196,0.00140897482757082,5.91567895923807e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,5,1,251,542768.120816402,0.171189115921409,0.887053660540998,0.00374886032069387,220092880985438,0
main,core9,core9,M6,log_ridge_smear,ticket,5,1,251,1576.47416175706,0.0786146230181078,0.579175042777984,0.00223405702644821,1223556999.30581,0
main,core9,core9,M6,log_ridge_smear,amt,6,1,251,8571225789.23113,0.146779110331211,0.908838464915526,0.0047349626830358,5.34445471552878e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,6,1,251,529150.164017837,0.166894011077197,0.890974968224215,0.00880154703759542,212451624886625,0
main,core9,core9,M6,log_ridge_smear,ticket,6,1,251,1584.97064716216,0.0790383204140458,0.58256363692218,0.00158356486510094,1213704593.90118,0
main,core9,core9,M6,log_ridge_smear,amt,7,1,251,8860841849.94987,0.151738679566143,0.899378621589465,0.0127079993906039,5.89904941630121e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,7,1,251,530385.493371402,0.167283634070512,0.884041266893573,0.0140628587519143,225962981775775,0
main,core9,core9,M6,log_ridge_smear,ticket,7,1,251,1544.69550180185,0.0770299047696237,0.581991289269448,0.00311829918885214,1215368706.17522,0
main,core9,core9,M6,log_ridge_smear,amt,8,1,251,8664154835.24367,0.148370486294586,0.91020020707435,0.00679821073459298,5.26462094248717e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,8,1,251,508930.043265313,0.160516583106221,0.900304795700912,0.013506923133065,194271056855125,0
main,core9,core9,M6,log_ridge_smear,ticket,8,1,251,1617.05902674238,0.0806384835661965,0.560693014439705,-0.000194481168720026,1277293867.2044,0
main,core9,core9,M6,log_ridge_smear,amt,9,1,251,8590587874.94797,0.147110678975598,0.908703524182749,0.00517435305132169,5.35236577840127e+22,0
main,core9,core9,M6,log_ridge_smear,cnt,9,1,251,522210.342292644,0.164705190657897,0.893456389108527,0.00928331468803661,207616204155139,0
main,core9,core9,M6,log_ridge_smear,ticket,9,1,251,1575.99265078669,0.0785906113315647,0.584873935496459,-0.00126852873930941,1206987354.48243,0
main,core9,core9,M7,log_ridge_smear,amt,0,1,251,8853651555.53117,0.151615548401039,0.910991816622484,0.0135635401538095,5.21821187995367e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,0,1,251,524914.521550908,0.165558089048132,0.897523016615839,0.0168031129759685,199691770585481,0
main,core9,core9,M7,log_ridge_smear,ticket,0,1,251,1577.87391929214,0.0786844252474155,0.577769693220621,0.00174874293147874,1227643081.31656,0
main,core9,core9,M7,log_ridge_smear,amt,1,1,251,8842476398.8256,0.151424177925054,0.905461643291393,0.00355751245261547,5.54242494755565e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,1,1,251,517371.008849001,0.163178864438479,0.896767984237356,0.00748516614601219,201163064407073,0
main,core9,core9,M7,log_ridge_smear,ticket,1,1,251,1551.95273896471,0.0773918041128233,0.575820906435765,8.67717971787038e-05,1233309217.96042,0
main,core9,core9,M7,log_ridge_smear,amt,2,1,251,8792572029.96811,0.150569583839836,0.904645513236684,0.00155285881529594,5.5902715542997e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,2,1,251,521678.504935612,0.164537449105893,0.888339759921014,0.00502644131757233,217586723467299,0
main,core9,core9,M7,log_ridge_smear,ticket,2,1,251,1666.01228661272,0.0830796539726464,0.523268869129246,0.00243402391780958,1386105319.92794,0
main,core9,core9,M7,log_ridge_smear,amt,3,1,251,8814582683.64049,0.150946508242866,0.903574210532911,0.0031523815871117,5.65307796471867e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,3,1,251,516033.799742251,0.162757108561509,0.895569586820439,0.00761253985261542,203498321497460,0
main,core9,core9,M7,log_ridge_smear,ticket,3,1,251,1570.38346562981,0.0783108960103475,0.583402510050633,0.0007668638510165,1211265553.4635,0
main,core9,core9,M7,log_ridge_smear,amt,4,1,251,8862924068.48086,0.151774336797793,0.907007992783368,0.00332004699848483,5.45176834741629e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,4,1,251,533528.063629216,0.168274801022887,0.893896713043831,0.00902147730942125,206758166931868,0
main,core9,core9,M7,log_ridge_smear,ticket,4,1,251,1606.1972191446,0.0800968337692581,0.558833097915863,-0.00111638878244138,1282701611.7828,0
main,core9,core9,M7,log_ridge_smear,amt,5,1,251,8871638834.60813,0.151923573983974,0.903812159584542,0.00105029074563656,5.6391279151735e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,5,1,251,530330.285387406,0.167266221467211,0.893305222387868,0.00266268906979441,207910775180799,0
main,core9,core9,M7,log_ridge_smear,ticket,5,1,251,1582.64252233068,0.0789222229476836,0.571754036617065,0.00208719255961328,1245133723.48591,0
main,core9,core9,M7,log_ridge_smear,amt,6,1,251,8621194266.00403,0.147634802241059,0.909132113636289,0.00332204555393107,5.32723920584113e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,6,1,251,522243.914747592,0.164715779413319,0.892106530182443,0.00652912536613483,210246606710802,0
main,core9,core9,M7,log_ridge_smear,ticket,6,1,251,1589.6209038776,0.0792702164942292,0.576537657243884,0.00180807056845791,1231225250.61727,0
main,core9,core9,M7,log_ridge_smear,amt,7,1,251,8563597014.95329,0.146648470358708,0.90676459372417,0.00957905657532162,5.46603791021469e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,7,1,251,512332.353419813,0.161589672046233,0.893590243514487,0.00974970707653406,207355368770995,0
main,core9,core9,M7,log_ridge_smear,ticket,7,1,251,1544.36760749695,0.0770135535424391,0.579127917316988,0.00290570625266842,1223694017.52837,0
main,core9,core9,M7,log_ridge_smear,amt,8,1,251,8400170060.73396,0.143849843472156,0.916023584551072,0.00411112193546358,4.9232184289497e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,8,1,251,489818.499016674,0.15448880026795,0.907846960260126,0.00897924046324611,179574018113943,0
main,core9,core9,M7,log_ridge_smear,ticket,8,1,251,1613.19319469877,0.0804457046827033,0.555587101660827,0.000287194786373316,1292139410.96606,0
main,core9,core9,M7,log_ridge_smear,amt,9,1,251,8574070456.3114,0.146827824215723,0.908381322736785,0.00424784914065266,5.37125522596971e+22,0
main,core9,core9,M7,log_ridge_smear,cnt,9,1,251,507632.354196723,0.160107291852971,0.896033460411592,0.00877226200997611,202594394238028,0
main,core9,core9,M7,log_ridge_smear,ticket,9,1,251,1557.84647349555,0.0776857091634425,0.585195468180496,-0.00204401963241664,1206052491.7579,0
main,core9,core9,M8,log_ridge_smear,amt,0,1,251,8053139835.99319,0.137907077653352,0.92622090490683,0.0157056613419221,4.32538824969056e+22,0
main,core9,core9,M8,log_ridge_smear,cnt,0,1,251,461209.644142519,0.145465564772719,0.925687724749844,0.0177850825945604,144808612928323,0
main,core9,core9,M8,log_ridge_smear,ticket,0,1,251,1592.88420286768,0.079432948637974,0.562422781407005,0.000612632793239441,1272264535.07072,0
main,core9,core9,M8,log_ridge_smear,amt,1,1,251,8269796323.23192,0.141617240846619,0.916188228745997,0.00450323819811314,4.91356596485797e+22,0
main,core9,core9,M8,log_ridge_smear,cnt,1,1,251,453397.207606403,0.143001521560678,0.921510647048313,0.00763208693337261,152948275265621,0
main,core9,core9,M8,log_ridge_smear,ticket,1,1,251,1609.43875755231,0.0802584807699528,0.546659671201441,-0.00123234538942247,1318096093.99291,0
