scope,model,family,target,repeat,wape_new,wape_old,mae_new,mae_old,r2_original_new,r2_original_old
8005,M4,raw_ridge,ticket,8,0.0692883841922208,0.0692883841921,1945.21363412237,1945.21363412,0.352011466609995,0.352011466611
8005,M4,raw_ridge,amt,9,0.236910248041138,0.236910248041,409991938.843272,409991938.843,0.813105244208639,0.813105244208
8005,M4,raw_ridge,cnt,9,0.219802485382463,0.219802485383,13454.7844247376,13454.7844247,0.778309959270098,0.77830995927
8005,M4,raw_ridge,ticket,9,0.0703798136471907,0.0703798136471,1975.85460636095,1975.85460636,0.329761312620812,0.329761312621
8005,M5,raw_ridge,amt,0,0.210051441191964,0.210051441192,363510647.357739,363510647.358,0.847796116518767,0.847796116518
8005,M5,raw_ridge,cnt,0,0.2010025152414,0.201002515242,12303.980579188,12303.9805792,0.801591729358447,0.801591729358
8005,M5,raw_ridge,ticket,0,0.0686522586272845,0.0686522586272,1927.35493909933,1927.3549391,0.346121020932629,0.346121020934
8005,M5,raw_ridge,amt,1,0.212219339380554,0.212219339381,367262366.79117,367262366.791,0.839526310052023,0.839526310052
8005,M5,raw_ridge,cnt,1,0.198061796189046,0.198061796189,12123.970144664,12123.9701447,0.795456240346177,0.795456240346
8005,M5,raw_ridge,ticket,1,0.0687677591775542,0.0687677591775,1930.5975207781,1930.59752078,0.338242157405369,0.338242157406
8005,M5,raw_ridge,amt,2,0.217947882319809,0.21794788232,377176063.838182,377176063.839,0.837678768869275,0.837678768869
8005,M5,raw_ridge,cnt,2,0.207423768589178,0.207423768589,12697.0451952712,12697.0451953,0.793569608914199,0.793569608914
8005,M5,raw_ridge,ticket,2,0.0699700546275523,0.0699700546275,1964.35096341996,1964.35096342,0.300881105740862,0.300881105742
8005,M5,raw_ridge,amt,3,0.214099326901837,0.214099326902,370515834.022854,370515834.023,0.840705190988647,0.840705190988
8005,M5,raw_ridge,cnt,3,0.203216804139609,0.20321680414,12439.5239954858,12439.5239955,0.794412081681991,0.794412081682
8005,M5,raw_ridge,ticket,3,0.0688497354944457,0.0688497354944,1932.89893754732,1932.89893754,0.329378598917664,0.329378598919
8005,M5,raw_ridge,amt,4,0.216416939181302,0.216416939181,374526645.542413,374526645.543,0.841477618355897,0.841477618356
8005,M5,raw_ridge,cnt,4,0.196063816094362,0.196063816095,12001.6676538068,12001.6676538,0.805793532884123,0.805793532884
8005,M5,raw_ridge,ticket,4,0.0678720746315194,0.0678720746315,1905.4519237039,1905.4519237,0.374586911275103,0.374586911276
8005,M5,raw_ridge,amt,5,0.206564594518376,0.206564594518,357476383.158643,357476383.159,0.847130216594564,0.847130216594
8005,M5,raw_ridge,cnt,5,0.189602451105146,0.189602451105,11606.1476810996,11606.1476811,0.804906315670681,0.80490631567
8005,M5,raw_ridge,ticket,5,0.0691210218731113,0.0691210218731,1940.51507651036,1940.51507651,0.330249241651904,0.330249241652
8005,M5,raw_ridge,amt,6,0.210092768786215,0.210092768786,363582168.031222,363582168.031,0.840841276942453,0.840841276942
8005,M5,raw_ridge,cnt,6,0.199860598441989,0.199860598442,12234.0803488047,12234.0803488,0.793888848351733,0.793888848351
8005,M5,raw_ridge,ticket,6,0.0689585555085356,0.0689585555085,1935.95396874109,1935.95396874,0.341140089160418,0.341140089161
8005,M5,raw_ridge,amt,7,0.213352840639657,0.21335284064,369223980.451801,369223980.452,0.841781943752376,0.841781943752
8005,M5,raw_ridge,cnt,7,0.206448340407292,0.206448340408,12637.3362439085,12637.3362439,0.79050626646953,0.790506266469
8005,M5,raw_ridge,ticket,7,0.0680489714155732,0.0680489714156,1910.41815347222,1910.41815347,0.349518626587119,0.349518626586
8005,M5,raw_ridge,amt,8,0.207699687613143,0.207699687613,359440751.616907,359440751.617,0.845764413557241,0.845764413557
8005,M5,raw_ridge,cnt,8,0.196625872864488,0.196625872865,12036.0728729441,12036.072873,0.801814644522429,0.801814644522
8005,M5,raw_ridge,ticket,8,0.0677593107437682,0.0677593107437,1902.28617154432,1902.28617154,0.363108130942883,0.363108130945
8005,M5,raw_ridge,amt,9,0.215020898613086,0.215020898613,372110686.823871,372110686.824,0.839333453972798,0.839333453973
8005,M5,raw_ridge,cnt,9,0.204314692486567,0.204314692487,12506.7291092271,12506.7291092,0.795947767134727,0.795947767135
8005,M5,raw_ridge,ticket,9,0.0693314904427531,0.0693314904427,1946.42380617687,1946.42380618,0.336543749223774,0.336543749224
8006,M1,log_ridge_smear,amt,0,0.456779766872968,0.456779766873,2931873126.63859,2931873126.64,0.369582575423488,0.369582575424
8006,M1,log_ridge_smear,cnt,0,0.435053962795282,0.435053962795,253500.541478572,253500.541479,0.426094712863068,0.426094712863
8006,M1,log_ridge_smear,ticket,0,0.125314749154277,0.125314749154,1485.74540739193,1485.74540739,0.310096401060877,0.310096401061
8006,M1,log_ridge_smear,amt,1,0.458893284975789,0.458893284976,2945438891.53826,2945438891.54,0.363017071175754,0.363017071176
8006,M1,log_ridge_smear,cnt,1,0.434286118447104,0.434286118447,253053.12811223,253053.128112,0.420090538426014,0.420090538426
8006,M1,log_ridge_smear,ticket,1,0.125905424256321,0.125905424256,1492.74851617239,1492.74851617,0.302977731372809,0.302977731373
8006,M1,log_ridge_smear,amt,2,0.461559660120412,0.46155966012,2962553208.32504,2962553208.32,0.345699197149381,0.34569919715
8006,M1,log_ridge_smear,cnt,2,0.439007930313437,0.439007930313,255804.46924974,255804.46925,0.40067952255012,0.40067952255
8006,M1,log_ridge_smear,ticket,2,0.12608270557494,0.126082705575,1494.85038292576,1494.85038293,0.302611099390991,0.302611099391
8006,M1,log_ridge_smear,amt,3,0.452159267288201,0.452159267288,2902216124.40979,2902216124.41,0.377164757067088,0.377164757067
8006,M1,log_ridge_smear,cnt,3,0.428003460964925,0.428003460965,249392.301617458,249392.301617,0.439813255410591,0.439813255411
8006,M1,log_ridge_smear,ticket,3,0.127396797977471,0.127396797977,1510.43040654729,1510.43040655,0.292621465253707,0.292621465254
8006,M1,log_ridge_smear,amt,4,0.457071265883703,0.457071265884,2933744133.58329,2933744133.58,0.37650442679033,0.37650442679
8006,M1,log_ridge_smear,cnt,4,0.432876840328944,0.432876840329,252231.959253655,252231.959254,0.430085309609241,0.430085309609
8006,M1,log_ridge_smear,ticket,4,0.126678492220426,0.12667849222,1501.91409472577,1501.91409473,0.296288334829245,0.296288334829
8006,M1,log_ridge_smear,amt,5,0.459425026875109,0.459425026875,2948851914.3952,2948851914.39,0.369605361683447,0.369605361684
8006,M1,log_ridge_smear,cnt,5,0.439505975402675,0.439505975403,256094.673938353,256094.673938,0.421983733742567,0.421983733743
8006,M1,log_ridge_smear,ticket,5,0.126128236798557,0.126128236799,1495.39020610571,1495.39020611,0.30374990363775,0.303749903638
8006,M1,log_ridge_smear,amt,6,0.453353337274303,0.453353337274,2909880346.77135,2909880346.77,0.377767603329548,0.37776760333
8006,M1,log_ridge_smear,cnt,6,0.431501390491134,0.431501390491,251430.501713948,251430.501714,0.435484202006487,0.435484202007
8006,M1,log_ridge_smear,ticket,6,0.126100017665813,0.126100017666,1495.05563697351,1495.05563697,0.300551368351998,0.300551368352
8006,M1,log_ridge_smear,amt,7,0.467945317343781,0.467945317344,3003539999.26215,3003539999.26,0.354159057644226,0.354159057644
8006,M1,log_ridge_smear,cnt,7,0.441973788373691,0.441973788374,257532.637910456,257532.63791,0.41448830269418,0.414488302694
8006,M1,log_ridge_smear,ticket,7,0.126528333424269,0.126528333424,1500.13379557284,1500.13379557,0.300214339590388,0.30021433959
8006,M1,log_ridge_smear,amt,8,0.460315276961841,0.460315276962,2954566047.32001,2954566047.32,0.368361993235463,0.368361993236
8006,M1,log_ridge_smear,cnt,8,0.434630533331937,0.434630533332,253253.814388566,253253.814389,0.429402718480673,0.429402718481
8006,M1,log_ridge_smear,ticket,8,0.126457906977471,0.126457906977,1499.29881189697,1499.2988119,0.298264327904355,0.298264327904
8006,M1,log_ridge_smear,amt,9,0.454647857339057,0.454647857339,2918189315.04228,2918189315.04,0.383524118932377,0.383524118932
8006,M1,log_ridge_smear,cnt,9,0.431908570132088,0.431908570132,251667.760234242,251667.760234,0.436967887048749,0.436967887049
8006,M1,log_ridge_smear,ticket,9,0.126434749752291,0.126434749752,1499.02425729592,1499.0242573,0.298267326535594,0.298267326536
8006,M2,log_ridge_smear,amt,0,0.382397015461886,0.382397015462,2454442194.35249,2454442194.35,0.525664435467155,0.525664435467
8006,M2,log_ridge_smear,cnt,0,0.38089640968271,0.380896409683,221943.607826063,221943.607826,0.54186869367792,0.541868693678
8006,M2,log_ridge_smear,ticket,0,0.121129089282741,0.121129089283,1436.11976497547,1436.11976497,0.319117602110326,0.319117602111
8006,M2,log_ridge_smear,amt,1,0.392390107481118,0.392390107481,2518583559.77195,2518583559.77,0.48467096129419,0.484670961294
8006,M2,log_ridge_smear,cnt,1,0.379591770780722,0.379591770781,221183.410939307,221183.410939,0.515219971924409,0.515219971924
8006,M2,log_ridge_smear,ticket,1,0.123773134238458,0.123773134238,1467.46785190383,1467.4678519,0.28695220629176,0.286952206292
8006,M2,log_ridge_smear,amt,2,0.377606617783552,0.377606617783,2423694689.23604,2423694689.23,0.491099574286105,0.491099574286
8006,M2,log_ridge_smear,cnt,2,0.370203834811511,0.370203834812,215713.177232504,215713.177233,0.520508214327873,0.520508214328
8006,M2,log_ridge_smear,ticket,2,0.121313744910689,0.121313744911,1438.30906234888,1438.30906235,0.305992366656939,0.305992366658
8006,M2,log_ridge_smear,amt,3,0.395403636006584,0.395403636006,2537926105.00038,2537926105,0.501198738464266,0.501198738465
8006,M2,log_ridge_smear,cnt,3,0.384882929939315,0.384882929939,224266.503673676,224266.503674,0.519285110339377,0.51928511034
8006,M2,log_ridge_smear,ticket,3,0.122622510866393,0.122622510866,1453.82593503275,1453.82593503,0.305297291895429,0.305297291896
8006,M2,log_ridge_smear,amt,4,0.377625954300661,0.377625954301,2423818802.0339,2423818802.03,0.513098380137817,0.513098380138
8006,M2,log_ridge_smear,cnt,4,0.372540115385921,0.372540115386,217074.498910517,217074.498911,0.537990233178562,0.537990233179
8006,M2,log_ridge_smear,ticket,4,0.123419052885021,0.123419052885,1463.26982455061,1463.26982455,0.282065569919433,0.28206556992
8006,M2,log_ridge_smear,amt,5,0.385286325551721,0.385286325552,2472987434.79715,2472987434.8,0.519738252656522,0.519738252657
8006,M2,log_ridge_smear,cnt,5,0.3744719082766,0.374471908277,218200.13063828,218200.130638,0.544124570558565,0.544124570559
8006,M2,log_ridge_smear,ticket,5,0.123944314058233,0.123944314058,1469.49737861785,1469.49737862,0.291083432986924,0.291083432988
8006,M2,log_ridge_smear,amt,6,0.389551969167567,0.389551969168,2500366768.97986,2500366768.98,0.49833686539673,0.498336865397
8006,M2,log_ridge_smear,cnt,6,0.385963571278315,0.385963571278,224896.179962154,224896.179962,0.498067340781197,0.498067340781
8006,M2,log_ridge_smear,ticket,6,0.121940128447169,0.121940128447,1445.73553424363,1445.73553424,0.301829496151428,0.301829496152
8006,M2,log_ridge_smear,amt,7,0.391723958253629,0.391723958253,2514307834.00638,2514307834.01,0.472515896360066,0.472515896361
8006,M2,log_ridge_smear,cnt,7,0.380813149585897,0.380813149586,221895.093201601,221895.093202,0.493016168987535,0.493016168989
8006,M2,log_ridge_smear,ticket,7,0.12689223966762,0.126892239668,1504.44830789823,1504.4483079,0.262699180619094,0.26269918062
8006,M2,log_ridge_smear,amt,8,0.384459900994575,0.384459900995,2467682970.53228,2467682970.53,0.499226357645176,0.499226357644
8006,M2,log_ridge_smear,cnt,8,0.377508285812777,0.377508285813,219969.390121882,219969.390122,0.51999867009473,0.519998670094
8006,M2,log_ridge_smear,ticket,8,0.123652421223453,0.123652421224,1466.03666516112,1466.03666516,0.288117164071977,0.288117164072
8006,M2,log_ridge_smear,amt,9,0.381171927562724,0.381171927563,2446578881.32986,2446578881.33,0.533852383218683,0.533852383219
8006,M2,log_ridge_smear,cnt,9,0.36943261102603,0.369432611026,215263.794710013,215263.79471,0.552735348095229,0.552735348095
8006,M2,log_ridge_smear,ticket,9,0.12508878492514,0.125088784925,1483.06635071313,1483.06635071,0.292293517157597,0.292293517157
8006,M3,log_ridge_smear,amt,0,0.271920643818787,0.271920643819,1745341816.79786,1745341816.8,0.790969817658145,0.790969817657
8006,M3,log_ridge_smear,cnt,0,0.287964189907186,0.287964189908,167793.157425531,167793.157426,0.772174779908703,0.772174779908
8006,M3,log_ridge_smear,ticket,0,0.118583643332599,0.118583643332,1405.9406786691,1405.94067867,0.328301897483158,0.328301897484
8006,M3,log_ridge_smear,amt,1,0.286637027948597,0.286637027949,1839799965.51765,1839799965.52,0.771977282123508,0.771977282122
8006,M3,log_ridge_smear,cnt,1,0.298700939970203,0.29870093997,174049.328354781,174049.328355,0.768771387665613,0.768771387664
8006,M3,log_ridge_smear,ticket,1,0.121397762895674,0.121397762896,1439.30518879187,1439.30518879,0.290132873485327,0.290132873486
8006,M3,log_ridge_smear,amt,2,0.2786165305443,0.278616530545,1788319837.65885,1788319837.66,0.748530676295332,0.748530676295
8006,M3,log_ridge_smear,cnt,2,0.292753047458449,0.292753047459,170583.565251054,170583.565251,0.74459523330264,0.744595233302
8006,M3,log_ridge_smear,ticket,2,0.119231215321632,0.119231215322,1413.61836318073,1413.61836318,0.301661304121967,0.301661304123
8006,M3,log_ridge_smear,amt,3,0.284097496765836,0.284097496766,1823499805.63979,1823499805.64,0.776318819934735,0.776318819934
8006,M3,log_ridge_smear,cnt,3,0.293186967494831,0.293186967495,170836.405067694,170836.405068,0.783463671637371,0.783463671637
8006,M3,log_ridge_smear,ticket,3,0.120209347782305,0.120209347782,1425.21520889182,1425.21520889,0.312271325161179,0.312271325162
8006,M3,log_ridge_smear,amt,4,0.276424586840999,0.276424586842,1774250692.51521,1774250692.52,0.771085166241089,0.771085166239
8006,M3,log_ridge_smear,cnt,4,0.286904916361983,0.286904916363,167175.931885146,167175.931885,0.774510555603273,0.774510555602
8006,M3,log_ridge_smear,ticket,4,0.121453396375501,0.121453396375,1439.9647854292,1439.96478543,0.294784067561124,0.294784067562
8006,M3,log_ridge_smear,amt,5,0.286160559490911,0.286160559492,1836741719.14141,1836741719.15,0.775358586745027,0.775358586743
